osm_id,ward_number,name_nepali,name_english,municipality,admin_level,wikidata_id
6738052,6,Doramba-06,N/A,N/A,9,N/A
15983534,6,Durgathali-06,N/A,N/A,9,N/A
15980725,6,Naugad-06,N/A,N/A,9,N/A
15980826,6,Dilasaini-06,N/A,N/A,9,N/A
10409501,6,Tilathi Keiladi-06,N/A,N/A,9,N/A
16026283,6,Pathari Shanishchare-06,N/A,N/A,9,N/A
16026862,6,Khajura-06,N/A,N/A,9,N/A
10409462,6,Rajgadh-06,N/A,N/A,9,N/A
10409458,6,Chhinnamasta-06,N/A,N/A,9,N/A
16027330,6,Uralabari-06,N/A,N/A,9,N/A
10408117,6,Bishnupur-06,N/A,N/A,9,N/A
15980885,6,Dogadakedar-06,N/A,N/A,9,N/A
10321585,6,Rajbiraj-06,N/A,N/A,9,N/A
16023008,6,Kamal-06,N/A,N/A,9,N/A
16027531,6,Rapti Sonari-06,N/A,N/A,9,N/A
16027962,6,Ratuwamai-06,N/A,N/A,9,N/A
16022988,6,Shivasataxi-06,N/A,N/A,9,N/A
9908835,6,Kamalamai-06,N/A,N/A,9,N/A
7714771,6,Changunarayan-06,N/A,N/A,9,N/A
15980970,6,Dasharathchanda-06,N/A,N/A,9,N/A
15981004,6,Pancheshwar-06,N/A,N/A,9,N/A
7711919,6,Khanikhola-06,N/A,N/A,9,N/A
16022369,6,Kankai-06,N/A,N/A,9,N/A
7711357,6,Bethanchok-06,N/A,N/A,9,N/A
7710787,6,Namobuddha-06,N/A,N/A,9,N/A
16028191,6,Rangeli-06,N/A,N/A,9,N/A
7706756,6,Mahabharat-06,N/A,N/A,9,N/A
16028437,6,Gramthan-06,N/A,N/A,9,N/A
7706752,6,Roshi-06,N/A,N/A,9,N/A
15981138,6,Shivanath-06,N/A,N/A,9,N/A
16028471,6,Budhiganga-06,N/A,N/A,9,N/A
10412301,6,Saptakoshi-06,N/A,N/A,9,N/A
16028480,6,Kohalpur-06,N/A,N/A,9,N/A
16026251,6,Kanepokhari-06,N/A,N/A,9,N/A
16023031,6,Damak-06,N/A,N/A,9,N/A
16023479,6,Birtamod-06,N/A,N/A,9,N/A
16024114,6,Bhadrapur-06,N/A,N/A,9,N/A
15012226,6,तुलसीपुर वडा नं ६,Tulsipur Ward No. 6,N/A,9,N/A
13379416,6,Rupa-06,N/A,N/A,9,N/A
16023388,6,Barhadashi-06,N/A,N/A,9,N/A
16024277,6,Kachankawal-06,N/A,N/A,9,N/A
10544101,6,Madi-06,N/A,N/A,9,N/A
15979661,6,Mahakali-06,N/A,N/A,9,N/A
10541341,6,Manahari-06,N/A,N/A,9,N/A
16025044,6,Miklajung-06,N/A,N/A,9,N/A
16023284,6,Jhapa-06,N/A,N/A,9,N/A
10486975,6,Nepalgunj-06,N/A,N/A,9,N/A
10466212,6,Bhajani-06,N/A,N/A,9,N/A
10433612,6,Sunwarshi-06,N/A,N/A,9,N/A
16025177,6,Letang-06,N/A,N/A,9,N/A
16023190,6,Gauriganj-06,N/A,N/A,9,N/A
16023132,6,Gauradaha-06,N/A,N/A,9,N/A
10416394,6,Belaka-06,N/A,N/A,9,N/A
10413903,6,Bode Parsain-06,N/A,N/A,9,N/A
16025509,6,Kerabari-06,N/A,N/A,9,N/A
10413538,6,Shambhunath-06,N/A,N/A,9,N/A
10413534,6,Khadak-06,N/A,N/A,9,N/A
15980155,6,Shailyashikhar-06,N/A,N/A,9,N/A
16025567,6,Sundarharaicha-06,N/A,N/A,9,N/A
15980157,6,Lekam-06,N/A,N/A,9,N/A
10413522,6,Surunga-06,N/A,N/A,9,N/A
15980164,6,Malikaarjun-06,N/A,N/A,9,N/A
10412799,6,Agnisar Krishna Savaran-06,N/A,N/A,9,N/A
10412309,6,Kanchanrup-06,N/A,N/A,9,N/A
16025671,6,Belbari-06,N/A,N/A,9,N/A
7704151,6,Bhumlu-06,N/A,N/A,9,N/A
16022063,6,Arjundhara-06,N/A,N/A,9,N/A
15981264,6,Melauli-06,N/A,N/A,9,N/A
7084045,6,Pipra-06,N/A,N/A,9,N/A
16021218,6,Mai-06,N/A,N/A,9,N/A
15983161,6,Himali-06,N/A,N/A,9,N/A
16031200,6,Inaruwa-06,N/A,N/A,9,N/A
15983219,6,Talkot-06,N/A,N/A,9,N/A
6851973,6,Basbariya-06,N/A,N/A,9,N/A
16031237,6,Bhokraha-06,N/A,N/A,9,N/A
16021042,6,Chulachuli-06,N/A,N/A,9,N/A
6848304,6,Malangawa-06,N/A,N/A,9,N/A
16021005,6,Mangsebung-06,N/A,N/A,9,N/A
6835927,6,Balara-06,N/A,N/A,9,N/A
16031269,6,Koshi-06,N/A,N/A,9,N/A
16031302,6,Harinagara-06,N/A,N/A,9,N/A
16031405,6,Dewanganj-06,N/A,N/A,9,N/A
16031421,6,Barju-06,N/A,N/A,9,N/A
16031457,6,Gadhi-06,N/A,N/A,9,N/A
6823461,6,Rajdevi-06,N/A,N/A,9,N/A
16031512,6,Duhabi-06,N/A,N/A,9,N/A
6816392,6,Madhav Narayan-06,N/A,N/A,9,N/A
6770109,6,Chautara Sangachok Gadhi-06,N/A,N/A,9,N/A
6744009,6,Gaurishankar-06,N/A,N/A,9,N/A
16032093,6,Chaudandigadhi-06,N/A,N/A,9,N/A
15983349,6,Masta-06,N/A,N/A,9,N/A
6743460,6,Bigu-06,N/A,N/A,9,N/A
15983473,6,JayaPrithvi-06,N/A,N/A,9,N/A
16032199,6,Triyuga-06,N/A,N/A,9,N/A
6742255,6,Sailung-06,N/A,N/A,9,N/A
15983499,6,Chabispathivera-06,N/A,N/A,9,N/A
16032436,6,Rautamai-06,N/A,N/A,9,N/A
7571510,6,Nilkantha-06,N/A,N/A,9,N/A
15982815,6,Bithadchir-06,N/A,N/A,9,N/A
16030770,6,Ramdhuni-06,N/A,N/A,9,N/A
7571583,6,Mahadeva-06,N/A,N/A,9,N/A
16028512,6,Dhanpalthan-06,N/A,N/A,9,N/A
16028604,6,Baijanath-06,N/A,N/A,9,N/A
7701653,6,Chaunri Deurali-06,N/A,N/A,9,N/A
7699774,6,Temal-06,N/A,N/A,9,N/A
16028736,6,Katahari-06,N/A,N/A,9,N/A
16021826,6,Buddhashanti-06,N/A,N/A,9,N/A
7696020,6,Golanjor-06,N/A,N/A,9,N/A
16028846,6,Jahada-06,N/A,N/A,9,N/A
15981823,6,Surnaya-06,N/A,N/A,9,N/A
16028932,6,Biratnagar-06,N/A,N/A,9,N/A
7689796,6,Tinpatan-06,N/A,N/A,9,N/A
7687366,6,Phikkal-06,N/A,N/A,9,N/A
7683139,6,Bhangaha-06,N/A,N/A,9,N/A
7683013,6,Janaknandani-06,N/A,N/A,9,N/A
6738299,6,Tamakoshi-06,N/A,N/A,9,N/A
7671700,6,Nagarain-06,N/A,N/A,9,N/A
16021765,6,Mechinagar-06,N/A,N/A,9,N/A
7670412,6,Shahidnagar-06,N/A,N/A,9,N/A
15981868,6,Purchaudi-06,N/A,N/A,9,N/A
16029671,6,Barahaksetra-06,N/A,N/A,9,N/A
7600824,6,Lakshmipur Patari-06,N/A,N/A,9,N/A
15981943,6,Sigas-06,N/A,N/A,9,N/A
16030131,6,Rajapur-06,N/A,N/A,9,N/A
7594699,6,Balan Bihul-06,N/A,N/A,9,N/A
7594598,6,Dakneshwori-06,N/A,N/A,9,N/A
16021305,6,Suryodaya-06,N/A,N/A,9,N/A
15982756,6,Bungal-06,N/A,N/A,9,N/A
7580449,6,Hannumannagar Kankalini-06,N/A,N/A,9,N/A
16030452,6,Itahari-06,N/A,N/A,9,N/A
7574412,6,Rupani-06,N/A,N/A,9,N/A
16029149,6,Dharan-06,N/A,N/A,9,N/A
16011798,6,Khijidemba-6,N/A,N/A,9,N/A
15985982,6,Alital-06,N/A,N/A,9,N/A
16006753,6,गौमुखी-०६,Gaumukhi-06,N/A,9,N/A
5697823,6,Ribdikot-06,N/A,N/A,9,N/A
15992233,6,राप्ती-०६,Rapti-06,N/A,9,N/A
16097663,6,Byas-06,N/A,N/A,9,N/A
5694924,6,Nisdi-06,N/A,N/A,9,N/A
5694285,6,Galyang-06,N/A,N/A,9,N/A
16097823,6,Bhanu-06,N/A,N/A,9,N/A
15992250,6,Godawari-06,N/A,N/A,9,N/A
5693875,6,Harinas-06,N/A,N/A,9,N/A
5693872,6,Biruwa-06,N/A,N/A,9,N/A
16098696,6,Gaidakot-06,N/A,N/A,9,N/A
5691339,6,Chapakot-06,N/A,N/A,9,N/A
5690826,6,Purbakhola-06,N/A,N/A,9,N/A
5392811,6,Raghuganga-06,N/A,N/A,9,N/A
15992148,6,Mohanyal-06,N/A,N/A,9,N/A
5389047,6,Dhaulagiri-06,N/A,N/A,9,N/A
16099708,6,Devchuli-06,N/A,N/A,9,N/A
5389023,6,Malika-06,N/A,N/A,9,N/A
5389008,6,Annapurna-06,N/A,N/A,9,N/A
15992338,6,Dhangadhi-06,N/A,N/A,9,N/A
16005524,6,Mapya Dudhkoshi-06,N/A,N/A,9,N/A
16100146,6,Kawasoti-06,N/A,N/A,9,N/A
16100211,6,Hupsekot-06,N/A,N/A,9,N/A
5325062,6,Dharche-06,N/A,N/A,9,N/A
5322075,6,Chum Nubri-06,N/A,N/A,9,N/A
16100412,6,Madhyabindu-06,N/A,N/A,9,N/A
15992481,6,Gauriganga-06,N/A,N/A,9,N/A
16100923,6,Binayi Tribeni-06,N/A,N/A,9,N/A
5294277,6,Madhya Nepal-06,N/A,N/A,9,N/A
16006443,6,स्वर्गद्वारी-०६,Sworgadwari-06,N/A,9,N/A
16006463,6,Thulung Dudhkoshi-06,N/A,N/A,9,N/A
5697997,6,Rainadevi Chhahara-06,N/A,N/A,9,N/A
16097342,6,Myagde-06,N/A,N/A,9,N/A
5804590,6,Phalebas-06,N/A,N/A,9,N/A
16006955,6,नौबहिनी-०६,Naubahini-06,N/A,9,N/A
5803234,6,Mahashila-06,N/A,N/A,9,N/A
16095596,6,Kaligandagi-06,N/A,N/A,9,N/A
15990721,6,Punarbas-06,N/A,N/A,9,N/A
5781076,6,Modi-06,N/A,N/A,9,N/A
5780998,6,Jaljala-06,N/A,N/A,9,N/A
16006762,6,झिमरुक-०६,Jhimruki-06,N/A,9,N/A
5776672,6,Madane-06,N/A,N/A,9,N/A
15990737,6,Chure-06,N/A,N/A,9,N/A
16096072,6,बाँसगढी-०६,Bansagadhi-06,N/A,9,N/A
5775630,6,Dhurkot-06,N/A,N/A,9,N/A
5765282,6,Isma-06,N/A,N/A,9,N/A
16096180,6,बढियाताल-०६,Badhiyatal-06,N/A,9,N/A
5762894,6,Malika-06,N/A,N/A,9,N/A
5756301,6,Musikot-06,N/A,N/A,9,N/A
5755328,6,Chatrakot-06,N/A,N/A,9,N/A
5754748,6,Ruru-06,N/A,N/A,9,N/A
16096512,6,Shuklagandaki-06,N/A,N/A,9,N/A
16071874,6,Adanchuli-06,N/A,N/A,9,N/A
16006659,6,ऐरावती-०६,Airawati-06,N/A,9,N/A
15992132,6,लमही-०६,Lamahi-06,N/A,9,N/A
5754074,6,Satyawati-06,N/A,N/A,9,N/A
5752090,6,Chandrakot-06,N/A,N/A,9,N/A
16006583,6,सरुमारानी-०६,Sarumarani-06,N/A,9,N/A
5751983,6,Kaligandaki-06,N/A,N/A,9,N/A
16006503,6,Nechasalyan-06,N/A,N/A,9,N/A
5700817,6,Bagnaskali-06,N/A,N/A,9,N/A
16097333,6,Rishing-06,N/A,N/A,9,N/A
16101808,6,Rubi Valley-06,N/A,N/A,9,N/A
5805851,6,Painyu-06,N/A,N/A,9,N/A
16005367,6,Solududhkunda-06,N/A,N/A,9,N/A
16101911,6,Tripura Sundari-06,N/A,N/A,9,N/A
15998849,6,Mellekh-06,N/A,N/A,9,N/A
15993230,6,Joshipur-06,N/A,N/A,9,N/A
4662869,6,Tilagufa-06,N/A,N/A,9,N/A
16104820,6,Dhunibesi-06,N/A,N/A,9,N/A
16105035,6,Gosaikunda-06,N/A,N/A,9,N/A
16105219,6,Naukunda-06,N/A,N/A,9,N/A
16105532,6,Myagang-06,N/A,N/A,9,N/A
16105575,6,Tarkeshwar-06,N/A,N/A,9,N/A
15998790,6,Bannigadhi Jayagadh-06,N/A,N/A,9,N/A
4658005,6,Tatopani-06,N/A,N/A,9,N/A
15994474,6,Lamkichuha-06,N/A,N/A,9,N/A
16106296,6,Bidur-06,N/A,N/A,9,N/A
4657778,6,Chandannath-06,N/A,N/A,9,N/A
15993150,6,Bardagoriya-06,N/A,N/A,9,N/A
4657448,6,Patrasi-06,N/A,N/A,9,N/A
4653567,6,Chhayanath Rara-06,N/A,N/A,9,N/A
4649356,6,Chankheli-06,N/A,N/A,9,N/A
16106408,6,Belkotgadhi-06,N/A,N/A,9,N/A
16107152,6,Likhu-06,N/A,N/A,9,N/A
16108450,6,Tadi-06,N/A,N/A,9,N/A
15998175,6,दुईखोली-०६,Duikholi-06,N/A,9,N/A
16108505,6,Ducheshwar-06,N/A,N/A,9,N/A
4649346,6,Sarkegad-06,N/A,N/A,9,N/A
15997767,6,Chaurpati-06,N/A,N/A,9,N/A
4648352,6,Namkha-06,N/A,N/A,9,N/A
15997651,6,Kamalbazar-06,N/A,N/A,9,N/A
16108543,6,Shivapuri-06,N/A,N/A,9,N/A
15997643,6,Mangalsen-06,N/A,N/A,9,N/A
15994526,6,Dhakari-06,N/A,N/A,9,N/A
4800757,6,Bagmati-06,N/A,N/A,9,N/A
4816715,6,Mahalaxmi-06,N/A,N/A,9,N/A
16104793,6,ठाकुरबाबा-०६,Thakurbaba-06,N/A,9,N/A
15992532,6,Kailari-06,N/A,N/A,9,N/A
16102120,6,Jwalamukhi-06,N/A,N/A,9,N/A
5291523,6,Besishahar-06,N/A,N/A,9,N/A
5290283,6,Sundarbazar-06,N/A,N/A,9,N/A
5286700,6,Dudhpokhari-06,N/A,N/A,9,N/A
16103582,6,Benighat Rorang-06,N/A,N/A,9,N/A
15992615,6,Ghodagodhi-06,N/A,N/A,9,N/A
5284036,6,Dordi-06,N/A,N/A,9,N/A
16103622,6,Gajuri-06,N/A,N/A,9,N/A
16003317,6,रोल्पा-०६,Rolpa-06,N/A,9,N/A
5282664,6,Marsyangdi-06,N/A,N/A,9,N/A
16103664,6,Galchhi -06,N/A,N/A,9,N/A
15992688,6,बङ्गलाचुली-०६,Bangalachuli-06,N/A,9,N/A
16103686,6,गुलरिया-०६,Gulariya-06,N/A,9,N/A
16002390,6,सुकिदह-०६,Sukidaha-06,N/A,9,N/A
16002363,6,माडी-०६,Madi-06,N/A,9,N/A
5267802,6,Nashong-06,N/A,N/A,9,N/A
16002333,6,त्रिवेणी-०६,Triveni-06,N/A,9,N/A
5162630,6,Illam-06,N/A,N/A,9,N/A
16104310,6,बारबर्दिया-०६,Barbardiya-06,N/A,9,N/A
16104427,6,मधुवन-०६,Madhuwan-06,N/A,9,N/A
4870097,6,Chhedagad-06,N/A,N/A,9,N/A
15999411,6,सुवर्णावती-०६,Suwarnawati-06,N/A,9,N/A
15992893,6,Tikapur-06,N/A,N/A,9,N/A
15993105,6,घोराही-०६,Ghorahi-06,N/A,9,N/A
15999348,6,Ramaroshan-06,N/A,N/A,9,N/A
15999344,6,Panchadewal Binayak-06,N/A,N/A,9,N/A
15993115,6,Janaki-06,N/A,N/A,9,N/A
16104782,6,Thakre-06,N/A,N/A,9,N/A
16101832,6,Gangajamuna-06,N/A,N/A,9,N/A
16095282,6,Waling-06,N/A,N/A,9,N/A
15979409,6,Byash-06,N/A,N/A,9,N/A
5806833,6,Bihadi-06,N/A,N/A,9,N/A
15989363,6,गढवा-०६,Gadhawa-06,N/A,9,N/A
16009854,6,Meringden-06,N/A,N/A,9,N/A
5884102,6,Gurans-06,N/A,N/A,9,N/A
16085249,6,Gorkha-06,N/A,N/A,9,N/A
16075009,6,Khandachakra-06,N/A,N/A,9,N/A
16008207,6,Panchakhapan-06,N/A,N/A,9,N/A
16009865,6,Maiwakhola-06,N/A,N/A,9,N/A
5876878,6,Bhagawatimai-06,N/A,N/A,9,N/A
5876532,6,Naumule-06,N/A,N/A,9,N/A
5988771,6,Sammarimai-06,N/A,N/A,9,N/A
5864457,6,रुन्टीगढी-०६,Runtigadhi-06,N/A,9,N/A
15989004,6,Bhimdatta-06,N/A,N/A,9,N/A
16074926,6,Palata-06,N/A,N/A,9,N/A
5990576,6,Omsatiya-06,N/A,N/A,9,N/A
16086383,6,Rainas-06,N/A,N/A,9,N/A
15989466,6,Bedkot-06,N/A,N/A,9,N/A
16074855,6,Pachaljharana-06,N/A,N/A,9,N/A
16086590,6,Kwholasothar-06,N/A,N/A,9,N/A
5862472,6,सुनछहरी-०६,Sunchhahari-06,N/A,9,N/A
5862222,6,लुङग्री-०६,Lungri-06,N/A,9,N/A
5994286,6,Janki-06,N/A,N/A,9,N/A
5963318,6,Geruwa-06,N/A,N/A,9,N/A
5961329,6,Simta-06,N/A,N/A,9,N/A
5886835,6,Dullu-06,N/A,N/A,9,N/A
16075227,6,Kalika-06,N/A,N/A,9,N/A
16108600,6,Kakani-06,N/A,N/A,9,N/A
16075908,6,Kanakasundari-06,N/A,N/A,9,N/A
16077722,6,Sinja-06,N/A,N/A,9,N/A
16078163,6,Hima-06,N/A,N/A,9,N/A
16008358,6,Madi-06,N/A,N/A,9,N/A
5949117,6,Sanphebagar-06,N/A,N/A,9,N/A
16078195,6,Tila-06,N/A,N/A,9,N/A
5958242,6,Barahtal-06,N/A,N/A,9,N/A
5947529,6,Jorayal-06,N/A,N/A,9,N/A
16008507,6,Dharmadevi-06,N/A,N/A,9,N/A
16007614,6,Khandbari-06,N/A,N/A,9,N/A
16009633,6,Phaktanglung-06,N/A,N/A,9,N/A
16075302,6,Mahawai-06,N/A,N/A,9,N/A
5946666,6,K I Singh-06,N/A,N/A,9,N/A
5946576,6,Shikhar-06,N/A,N/A,9,N/A
5959250,6,Chingad-06,N/A,N/A,9,N/A
16079210,6,Neshyang-06,N/A,N/A,9,N/A
15989102,6,राजपुर-०६,Rajpur-06,N/A,9,N/A
16008299,6,Chainpur-06,N/A,N/A,9,N/A
5946076,6,Purbichauki-06,N/A,N/A,9,N/A
16085065,6,Aarughat-06,N/A,N/A,9,N/A
5909730,6,Patan-06,N/A,N/A,9,N/A
5946692,6,Bogtan-06,N/A,N/A,9,N/A
5854324,6,Bangad Kupinde-06,N/A,N/A,9,N/A
5957525,6,Chaukure-06,N/A,N/A,9,N/A
6059757,6,Palhi Nandan-06,N/A,N/A,9,N/A
16007305,6,Makalu-06,N/A,N/A,9,N/A
16093933,6,Kushma-06,N/A,N/A,9,N/A
5834573,6,Banfikot-06,N/A,N/A,9,N/A
5834530,6,Sani Bheri-06,N/A,N/A,9,N/A
6090292,6,Bhimad-06,N/A,N/A,9,N/A
16091092,6,Dhorpatan-06,N/A,N/A,9,N/A
16072229,6,Naraharinath-06,N/A,N/A,9,N/A
16091097,6,Tamankhola-06,N/A,N/A,9,N/A
6094268,6,Palungtar-06,N/A,N/A,9,N/A
5830041,6,Nisikhola-06,N/A,N/A,9,N/A
5994475,6,Narainapur-06,N/A,N/A,9,N/A
16092444,6,Kanthekhola-06,N/A,N/A,9,N/A
15987724,6,Dipayal Silgadi-06,N/A,N/A,9,N/A
15989907,6,Krishnapur-06,N/A,N/A,9,N/A
6093997,6,Aanbu Khaireni-06,N/A,N/A,9,N/A
5815665,6,Badigad-06,N/A,N/A,9,N/A
16093183,6,Baglung-06,N/A,N/A,9,N/A
15989943,6,Laljhadi-06,N/A,N/A,9,N/A
16007517,6,Sabhapokhari-06,N/A,N/A,9,N/A
6094000,6,Bandipur-06,N/A,N/A,9,N/A
6079231,6,Bulingtar-06,N/A,N/A,9,N/A
5810887,6,Galkot-06,N/A,N/A,9,N/A
16090385,6,Beni-06,N/A,N/A,9,N/A
16011090,6,Phungling-06,N/A,N/A,9,N/A
5853990,6,Chhatreshwori-06,N/A,N/A,9,N/A
5808967,6,Jaimuni-06,N/A,N/A,9,N/A
5852475,6,Kapurkot-06,N/A,N/A,9,N/A
5851526,6,Sharada-06,N/A,N/A,9,N/A
5851105,6,Kukmakhmalika-06,N/A,N/A,9,N/A
15990078,6,Belauri-06,N/A,N/A,9,N/A
16072269,6,Rāskot-06,N/A,N/A,9,N/A
5849277,6,Bagchaur-06,N/A,N/A,9,N/A
16072178,6,Sanni Tribeni-06,N/A,N/A,9,N/A
16088256,6,Annapurna-06,N/A,N/A,9,N/A
16007126,6,प्युठान-०६,Pyuthan-06,N/A,9,N/A
15989627,6,Shuklaphanta-06,N/A,N/A,9,N/A
6078260,6,Bungdikali-06,N/A,N/A,9,N/A
5835630,6,Tribeni-06,N/A,N/A,9,N/A
6062704,6,Pratappur-06,N/A,N/A,9,N/A
15980961,7,Dasharathchanda-07,N/A,N/A,9,N/A
15992892,7,Tikapur-07,N/A,N/A,9,N/A
15987723,7,Dipayal Silgadi-07,N/A,N/A,9,N/A
16143953,7,Haripur-07,N/A,N/A,9,N/A
15985783,7,दङ्गीशरण-०७,Dangisharan-07,N/A,9,N/A
15993104,7,घोराही-०७,Ghorahi-07,N/A,9,N/A
16140538,7,Maulapur-07,N/A,N/A,9,N/A
15980886,7,Dogadakedar-07,N/A,N/A,9,N/A
15993116,7,Janaki-07,N/A,N/A,9,N/A
15979660,7,Mahakali-07,N/A,N/A,9,N/A
16140599,7,Gujara-07,N/A,N/A,9,N/A
15986015,7,Parashuram-07,N/A,N/A,9,N/A
16137489,7,Adarshkotwal-07,N/A,N/A,9,N/A
15987752,7,Shikhar-07,N/A,N/A,9,N/A
15992759,7,Bhajani-07,N/A,N/A,9,N/A
15994470,7,Lamkichuha-07,N/A,N/A,9,N/A
15994527,7,Dhakari-07,N/A,N/A,9,N/A
15985981,7,Alital-07,N/A,N/A,9,N/A
15980165,7,Malikaarjun-07,N/A,N/A,9,N/A
16137589,7,Ishanath-07,N/A,N/A,9,N/A
15993229,7,Joshipur-07,N/A,N/A,9,N/A
15980154,7,Shailyashikhar-07,N/A,N/A,9,N/A
16143837,7,Barahathawa-07,N/A,N/A,9,N/A
15989005,7,Bhimdatta-07,N/A,N/A,9,N/A
15986847,7,Adharsha-07,N/A,N/A,9,N/A
15980828,7,Dilasaini-07,N/A,N/A,9,N/A
15985790,7,शान्तिनगर-०७,Shantinagar-07,N/A,9,N/A
16137609,7,Gaur-07,N/A,N/A,9,N/A
15997547,7,Turmakhad-07,N/A,N/A,9,N/A
16140635,7,Brindaban-07,N/A,N/A,9,N/A
15988665,7,K I Singh-07,N/A,N/A,9,N/A
15981864,7,Purchaudi-07,N/A,N/A,9,N/A
16143749,7,Dhankaul-07,N/A,N/A,9,N/A
15984655,7,Khaptad Chhededaha-07,N/A,N/A,9,N/A
16139759,7,Gadhimai-07,N/A,N/A,9,N/A
16139744,7,Madhav Narayan-07,N/A,N/A,9,N/A
15992249,7,Godawari-07,N/A,N/A,9,N/A
15983220,7,Talkot-07,N/A,N/A,9,N/A
15992232,7,राप्ती-०७,Rapti-07,N/A,9,N/A
16143360,7,Haripurwa-07,N/A,N/A,9,N/A
15989626,7,Shuklaphanta-07,N/A,N/A,9,N/A
15992147,7,Mohanyal-07,N/A,N/A,9,N/A
15983348,7,Masta-07,N/A,N/A,9,N/A
15984632,7,Badimalika-07,N/A,N/A,9,N/A
15983472,7,JayaPrithvi-07,N/A,N/A,9,N/A
15983498,7,Chabispathivera-07,N/A,N/A,9,N/A
16141606,7,Godaita-07,N/A,N/A,9,N/A
16142057,7,बुद्धभूमि-०७,Buddhabhumi-07,N/A,9,N/A
15983533,7,Durgathali-07,N/A,N/A,9,N/A
15989906,7,Krishnapur-07,N/A,N/A,9,N/A
16139726,7,Dewahhi Gonahi-07,N/A,N/A,9,N/A
15992131,7,लमही-०७,Lamahi-07,N/A,9,N/A
15983680,7,Kedarseu-07,N/A,N/A,9,N/A
16142698,7,Bishnu-07,N/A,N/A,9,N/A
15983722,7,Thalara-07,N/A,N/A,9,N/A
16139477,7,Paroha-07,N/A,N/A,9,N/A
15984157,7,Budhinanda-07,N/A,N/A,9,N/A
15990077,7,Belauri-07,N/A,N/A,9,N/A
15990720,7,Punarbas-07,N/A,N/A,9,N/A
16143097,7,Kaudena-07,N/A,N/A,9,N/A
16139691,7,Baudhimai-07,N/A,N/A,9,N/A
16143321,7,Bramhapuri-07,N/A,N/A,9,N/A
15989049,7,Mahakali-07,N/A,N/A,9,N/A
15983160,7,Himali-07,N/A,N/A,9,N/A
16138864,7,शिवराज-०७,Shivaraj-07,N/A,9,N/A
15981263,7,Melauli-07,N/A,N/A,9,N/A
15985485,7,Amargadhi-07,N/A,N/A,9,N/A
15992687,7,बङ्गलाचुली-०७,Bangalachuli-07,N/A,9,N/A
16140710,7,Chandrapur-07,N/A,N/A,9,N/A
15981455,7,Patan-07,N/A,N/A,9,N/A
15989101,7,राजपुर-०७,Rajpur-07,N/A,9,N/A
16143728,7,Ramnagar-07,N/A,N/A,9,N/A
16137957,7,Rajpur-07,N/A,N/A,9,N/A
15992607,7,Ghodagodhi-07,N/A,N/A,9,N/A
16140490,7,Katahariya-07,N/A,N/A,9,N/A
15981822,7,Surnaya-07,N/A,N/A,9,N/A
15992526,7,Kailari-07,N/A,N/A,9,N/A
15985468,7,कालिमाटी-०७,Kalimati-07,N/A,9,N/A
15984672,7,बबई-०७,Babai-07,N/A,9,N/A
15983770,7,Khaptadchhanna-07,N/A,N/A,9,N/A
15989362,7,गढवा-०७,Gadhawa-07,N/A,9,N/A
15984784,7,Tribeni-07,N/A,N/A,9,N/A
15984728,7,Budhiganga-07,N/A,N/A,9,N/A
15981942,7,Sigas-07,N/A,N/A,9,N/A
15992475,7,Gauriganga-07,N/A,N/A,9,N/A
16143671,7,Chakraghatta-07,N/A,N/A,9,N/A
15989465,7,Bedkot-07,N/A,N/A,9,N/A
16138849,7,कृष्णनगर-०७,Krishnanagar-07,N/A,9,N/A
15982755,7,Bungal-07,N/A,N/A,9,N/A
16143437,7,Chandranagar-07,N/A,N/A,9,N/A
15992324,7,Dhangadhi-07,N/A,N/A,9,N/A
15982814,7,Bithadchir-07,N/A,N/A,9,N/A
16140231,7,Garuda-07,N/A,N/A,9,N/A
16143682,7,Kabilasi-07,N/A,N/A,9,N/A
16140580,7,Phatuwa Bijayapur-07,N/A,N/A,9,N/A
6709458,7,Khijidemba-07,N/A,N/A,9,N/A
13452679,7,Namobuddha-07,N/A,N/A,9,N/A
5864147,7,त्रिवेणी-०७,Triveni-07,N/A,9,N/A
5862510,7,सुनछहरी-०७,Sunchhahari-07,N/A,9,N/A
5859685,7,लुङग्री-०७,Lungri-07,N/A,9,N/A
16171840,7,Sarawal-07,N/A,N/A,9,N/A
5837225,7,Sani Bheri-07,N/A,N/A,9,N/A
16172956,7,Ramgram-07,N/A,N/A,9,N/A
5821118,7,Mudchekula-07,N/A,N/A,9,N/A
5821018,7,Tripurasundari-07,N/A,N/A,9,N/A
5820762,7,Thuli Bheri-07,N/A,N/A,9,N/A
5818675,7,Dhorpatan-07,N/A,N/A,9,N/A
5812747,7,Galkot-07,N/A,N/A,9,N/A
16167011,7,Bhume-07,N/A,N/A,9,N/A
5810747,7,Kanthekhola-07,N/A,N/A,9,N/A
5808968,7,Jaimuni-07,N/A,N/A,9,N/A
16173123,7,Sunwal-07,N/A,N/A,9,N/A
5804510,7,Phalebas-07,N/A,N/A,9,N/A
5803839,7,Painyu-07,N/A,N/A,9,N/A
5781131,7,Modi-07,N/A,N/A,9,N/A
16174018,7,Devdaha-07,N/A,N/A,9,N/A
5776669,7,Madane-07,N/A,N/A,9,N/A
5775631,7,Dhurkot-07,N/A,N/A,9,N/A
5762896,7,Malika-07,N/A,N/A,9,N/A
16174171,7,Tilottama-07,N/A,N/A,9,N/A
5754387,7,Chandrakot-07,N/A,N/A,9,N/A
